0, 4.886214e+00, 7.109790e+00, 7.273683e+00, 1.220939e+01, 6.576145e+00, 5.467995e+00, 4.540323e+00, 6.404314e+00, 7.198998e+00, 3.846252e+00, 1.042404e+01, 5.256617e+00, 7.059243e+00, 1.022313e+01, 1.045122e+01, 1.003981e+01, 4.804016e+00, 2.376454e+00, 0, 
0, 3.502768e+00, 5.039174e+00, 5.320704e+00, 6.812094e+00, 4.656764e+00, 3.985416e+00, 2.766256e+00, 6.435304e+00, 3.057758e+00, 6.710418e+00, 1.439253e+01, 1.288790e+01, 6.878861e+00, 1.653410e+00, 4.169178e+00, 2.982059e+00, 3.516863e+00, 2.231945e+00, 0, 
8.032007e-01, 2.884459e+00, 8.319746e+00, 1.124226e+01, 1.112786e+01, 7.296322e+00, 4.254938e+00, 4.120310e+00, 7.150246e+00, 2.173562e+00, 1.191722e+00, 4.272876e+00, 4.031620e+00, 2.889251e+00, 3.365169e+00, 4.906661e+00, 9.053432e+00, 7.485683e+00, 2.049055e+00, 0, 
1.463026e+00, 4.152850e+00, 1.543735e+00, 3.145804e+00, 1.799520e+00, 7.140009e+00, 3.262464e+00, 3.454211e+00, 5.505509e+00, 2.162994e+00, 8.640767e-01, 7.525091e-01, 2.519397e+00, 5.998866e+00, 1.068051e+01, 2.302719e+00, 3.758807e+00, 2.835056e+00, 2.020019e+00, 0, 
0, 6.473410e+00, 4.100184e+00, 6.326926e+00, 3.036826e+00, 5.027377e+00, 4.031653e+00, 5.345685e+00, 7.432864e+00, 4.682776e+00, 6.336352e+00, 8.407310e+00, 5.793842e+00, 6.288458e+00, 6.432840e+00, 5.915180e+00, 5.801150e+00, 3.715620e+00, 3.731024e+00, 0, 
0, 2.228413e+00, 2.859374e+00, 4.830250e+00, 1.234243e+00, 4.746284e+00, 7.093753e+00, 3.387774e+00, 5.428996e+00, 6.997415e-01, 1.129212e+00, 3.542697e+00, 2.525467e+00, 5.818450e+00, 5.885200e+00, 8.839869e+00, 4.156555e+00, 2.533502e+00, 2.695981e+00, 0, 
0, 4.957591e+00, 8.532772e+00, 8.152039e+00, 1.387957e+01, 1.565914e+01, 8.531494e+00, 1.489691e+01, 1.884795e+01, 1.449444e+01, 1.166034e+01, 7.513866e+00, 1.134629e+01, 4.357121e+00, 5.547528e+00, 5.473611e+00, 5.840563e+00, 6.858037e+00, 4.590039e+00, 0, 
0, 7.494327e+00, 4.374828e+00, 2.350435e+00, 6.521154e+00, 3.081634e+00, 3.698681e+00, 3.360112e+00, 2.271700e+00, 2.668583e+00, 6.814762e+00, 3.397414e+00, 1.852748e+00, 6.684122e+00, 9.610474e+00, 2.242485e+00, 4.386551e+00, 4.492531e+00, 3.749452e+00, 0, 
0, 2.862185e+00, 4.472298e+00, 2.738373e+00, 7.583156e-01, 2.548152e+00, 1.643665e+00, 5.561549e+00, 1.072575e+01, 6.252327e+00, 6.481406e+00, 7.077992e+00, 9.188008e+00, 6.462236e+00, 5.267713e+00, 2.629696e+00, 4.345162e+00, 3.476780e+00, 2.404596e+00, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.961565e+00, 5.938531e-01, 0, 0, 0, 0, 0, 
